security_key,temp_code,code,name,issuer_name,lifecycle_stage,application_date,a1_date,application_status,application_status_update_date,hearing_date,prospectus_date,offer_start_date,offer_end_date,pricing_date,allotment_result_date,expected_listing_date,listing_date,board,industry,sub_industry,offer_price_low,offer_price_high,issue_price,final_price_position,board_lot,fundraising_amount_hkd,market_cap_at_ipo_hkd,net_proceeds_hkd,issue_pe,public_subscription_multiple,international_subscription_multiple,one_lot_success_rate,clawback_ratio,cornerstone_names,cornerstone_investor_count,cornerstone_amount_hkd,cornerstone_shares,cornerstone_ratio,cornerstone_lockup_months,cornerstone_lockup_end_date,cornerstone_quality_tags,sponsor_names,overall_coordinator_names,bookrunner_names,underwriter_names,proceeds_use,primary_signal,primary_action,data_completeness_score,next_data_action,source_files,ballot_applications_a_raw,ballot_applications_b_raw,ballot_applications_other_raw,ballot_applications_total_raw,ballot_subscription_a_raw,ballot_subscription_b_raw,ballot_subscription_other_raw,ballot_subscription_total_raw,ballot_success_a_raw,ballot_success_b_raw,ballot_success_other_raw,ballot_success_total_raw,ballot_valid_applications_a_raw,ballot_valid_applications_b_raw,ballot_valid_applications_other_raw,ballot_valid_applications_total_raw,cornerstone_shares_from_first_issue,global_offer_shares_ex_oa_or_exercised_raw,global_offer_shares_final_base,global_offer_shares_initial,global_offer_shares_with_oa,gross_proceeds_base_hkd,gross_proceeds_oa_hkd,gross_proceeds_with_oa_hkd,has_public_offer,international_offer_shares_final,international_offer_shares_initial,international_subscription_multiple_first_issue,is_transfer_or_intro_raw,listing_expenses_hkd,market_cap_at_ipo_hkd_mn,number,offer_currency,offer_type,one_lot_success_rate_pct_input,other_offer_shares_final_raw,other_offer_shares_initial_raw,over_allotment_exercised_shares,over_allotment_option_shares,par_value,par_value_currency,placing_or_reserved_shares_final_raw,placing_or_reserved_shares_initial_raw,public_offer_shares_final,public_offer_shares_initial,public_subscription_multiple_first_issue,reserved_f007,reserved_f026,reserved_f037,reserved_f038,reserved_f051,result_or_latest_date_raw,sale_shares_final_raw,sale_shares_initial_raw
7618.HK,,7618.HK,京东工业,京东工业,已上市0-180D,,,,,,2025-12-03 00:00:00,2025-12-03 00:00:00,2025-12-08 00:00:00,2025-12-09 00:00:00,2025-12-10 00:00:00,2025-12-11 00:00:00,2025-12-11 00:00:00,主板,贸易公司与经销商；工业,工业,12.7,15.5,14.1,0.5,200.0,,3131260000.0,2881700000.0,43.627577193816,60.52,7.88,0.35,,"M&G Investments；CPE Elm Investment Limited；晨曦投资管理有限公司；常春藤资产管理(香港)有限公司；刚睿资本管理有限公司；Schonfeld Strategic Advisors (Hong Kong) Limited；Burkehill Global Management, LP",7,1323592380.0,,0.4444,6.0,2026-06-11 00:00:00,长线基金；主权/国资,,,,,约35%的募集资金净额预计在未来48至60个月用于进一步增强公司的工业供应链能力;约25%的募集资金净额预计在未来48至60个月用于跨地域的业务扩张;约30%的募集资金净额预计将用于潜在战略投资或收购;约10%的募集资金净额预计将用于一般公司用途及营运资金需要。,公开认购强；基石支持；长线基金；主权/国资,一级可重点参与；若首日高开过多，二级等回踩确认,0.9444444444444444,补上市后0-180D行情、暗盘与卖点监控,港股IPO基石投资者.csv；港股IPO打新中签结果.csv；港股IPO首发信息一览.csv,71515.0,719.0,0.0,72234.0,38451.5201,719.0,0.0,39170.5201,56.0,3098.0,0.0,3154.0,5515.0,297302.0,0.0,302817.0,93871800,215166200.0,211208800.0,211208800.0,242890000.0,2978044080.0,55799340.0000,3033843420.0,是,190087800.0,190087800.0,7.88,否,152143420.0,3131.26,69,HKD,"发售以供认购,发售以供配售",35.0,,,3957400,31681200,0.0000005000,USD,,,21121000.0,21121000.0,60.52,,,,,,2026/01/07,,
2665.HK,,2665.HK,图达通,图达通,已上市0-180D,,,,,,2025-11-12 00:00:00,,,2025-12-09 00:00:00,2025-12-09 00:00:00,,2025-12-10 00:00:00,主板,,,10.0,10.0,10.0,,,,,360500000.0,,,,,,,,0.0,,0.0,,,,,,,,(i)约60%将用于研发新激光雷达架构、硬件及软件升级;(ii)约20%将用于升级现有生产线;(iii)约10%将用于继承公司的全球扩张;及(iv)约10%将用于一般公司用途。,待补关键发行结构,中性观察；等待暗盘、首日成交和发行价支撑确认,0.5555555555555556,补IPO打新中签结果,港股IPO首发信息一览.csv,,,,,,,,,,,,,,,,,,37081637.0,37081637.0,37081637.0,37081637.0,370816370.0,0.0000,370816370.0,是,,,,否,10316370.0,,73,HKD,发售以供配售,,,,,,0.0010000000,USD,,,,,,,,,,,2025/12/09,,
2659.HK,,2659.HK,宝济药业-B,宝济药业-B,已上市0-180D,,,,,,2025-12-02 00:00:00,2025-12-02 00:00:00,2025-12-05 00:00:00,2025-12-02 00:00:00,2025-12-09 00:00:00,2025-12-10 00:00:00,2025-12-10 00:00:00,主板,制药；医疗保健业,医疗保健,26.38,26.38,26.38,,100.0,,2664600000.0,921500000.0,20.057396529304,3526.34,6.59,0.07,,安科生物(香港)有限公司；Derivatives China Alpha Fund SPC；国泰君安证券投资(香港)有限公司,3,200596158.0,,0.20059999999999997,6.0,2026-06-10 00:00:00,产业方；长线基金；上市公司关联,,,,,"约53.5%将用于核心产品(包括KJ017、KJ103及SJ02)的研发及商业化。约17.7%将用于推进公司的其他现有管线产品及筹备相关登记备案。约8.4%将用于持续优化专有合成生物学技术平台,以及研究和开发新候选药物。约10.4%将用于提升及扩大生产能力。为满足商业化后对候选药物不断增长的需求,公司计划新建一条10,000L原料药生产线,以提升产能及效率,同时改善工艺稳定性、效率及质量控制。约10.0%将用作营运资金及一般公司用途。",散户极热/易拥挤；一手中签偏低；基石支持；产业方；长线基金；上市公司关联,可小额/选择性参与；二级等首日浮筹释放,0.9444444444444444,补上市后0-180D行情、暗盘与卖点监控,港股IPO基石投资者.csv；港股IPO打新中签结果.csv；港股IPO首发信息一览.csv,262059.0,20628.0,0.0,282687.0,20650.0127,17233.6,0.0,37883.6127,33.0,11.0,0.0,44.0,25071.0,81500.0,0.0,106571.0,7604100,37911700.0,37911700.0,37911700.0,37911700.0,1000110646.0,0.0000,1000110646.0,是,34120500.0,34120500.0,6.59,否,78610646.0,2664.6,70,HKD,"发售以供认购,发售以供配售",7.0,,,,,0.2000000000,CNY,,,3791200.0,3791200.0,3526.34,,,,,,2025/12/09,,
2687.HK,,2687.HK,卓越睿新,卓越睿新,已上市0-180D,,,,,,2025-11-28 00:00:00,2025-11-28 00:00:00,2025-12-03 00:00:00,2025-12-04 00:00:00,2025-12-05 00:00:00,2025-12-08 00:00:00,2025-12-08 00:00:00,主板,资讯科技业,信息技术,62.26,76.1,67.5,0.378612716763006,100.0,,7686750000.0,393650000.0,,4813.4,2.33,0.01,,,,0.0,,0.0,,,,,,,,所得款项净额的约36.7%预期将用于公司的研发。所得款项净额的约31.8%预期将用于提升公司的客户服务及支持能力。所得款项净额的约21.5%预期将用于在选定城市设立知识图谱构建中心。所得款项净额的约10.0%预期将用于营运资金及一般公司用途。,散户极热/易拥挤；一手中签极低,可小额/选择性参与；二级等首日浮筹释放,0.8888888888888888,补基石投资者明细,港股IPO打新中签结果.csv；港股IPO首发信息一览.csv,122759.0,12434.0,0.0,135193.0,3859.8438,2806.1486,0.0,6665.9924,29.0,11.0,0.0,40.0,3415.0,19233.0,0.0,22648.0,,6666700.0,6666700.0,6666700.0,6666700.0,450002250.0,0.0000,450002250.0,是,6000000.0,6000000.0,2.33,否,56352250.0,7686.75,72,HKD,"发售以供认购,发售以供配售",1.0,,,,,1.0000000000,CNY,,,666700.0,666700.0,4813.4,,,,,,2025/12/05,,
2676.HK,,2676.HK,纳芯微,纳芯微,已上市0-180D,,,,,,2025-11-28 00:00:00,2025-11-28 00:00:00,2025-12-03 00:00:00,2025-12-04 00:00:00,2025-12-05 00:00:00,2025-12-08 00:00:00,2025-12-08 00:00:00,主板,半导体产品；资讯科技业,信息技术,,116.0,116.0,,100.0,,11716990000.0,2211300000.0,46.719084349341,25.33,2.65,0.0432,,元禾纳芯国际有限公司；Perseverance Asset Management International (Singapore) Pte. Ltd.；香港好易得国际有限公司；3W Fund Management Limited；Golden Link Worldwide Limited；Dream’ee (Hong Kong) Open-ended Fund Company；Green Better Limited,7,1089031200.0,,0.4924,6.0,2026-06-08 00:00:00,产业方；长线基金；上市公司关联,,,,,"约18%预计将用于提升公司的底层技术能力及工艺平台。约22%预计将用于进一步丰富公司的产品组合,重点扩大汽车电子应用中的产品。约25%预计将用于扩展公司的海外销售网络及于海外市场推广公司的产品。约25%预计将用于战略投资及/或收购,以实现公司的长期增长策略。约10%预计将用于营运资金及一般企业用途。",一手中签偏低；基石支持；产业方；长线基金；上市公司关联,可小额/选择性参与；二级等首日浮筹释放,0.8888888888888888,补上市后0-180D行情、暗盘与卖点监控,港股IPO基石投资者.csv；港股IPO打新中签结果.csv；港股IPO首发信息一览.csv,21743.0,199.0,0.0,21942.0,4623.4407,199.0,0.0,4822.4407,67.0,1393.0,0.0,1460.0,1615.0,36500.0,0.0,38115.0,9388200,20095000.0,19068400.0,19068400.0,21928600.0,2211934400.0,119085600.0000,2331020000.0,是,17161500.0,17161500.0,2.65,否,119720000.0,11716.99,71,HKD,"发售以供认购,发售以供配售",4.32,,,1026600,2860200,1.0000000000,CNY,,,1906900.0,1906900.0,25.33,,,,,,2026/01/02,,
2408.HK,,2408.HK,遇见小面,遇见小面,已上市0-180D,,,,,,2025-11-27 00:00:00,2025-11-27 00:00:00,2025-12-02 00:00:00,2025-12-03 00:00:00,2025-12-04 00:00:00,2025-12-05 00:00:00,2025-12-05 00:00:00,主板,餐馆；非必需性消费,非日常生活消费品,5.64,7.04,7.04,1.0,500.0,,3555510000.0,617000000.0,24.950058799665,425.97,4.99,0.02,,"Zeta Wisdom OFC；Hong Kong Shengying Investment Limited；HHLR Advisors, Ltd.；国泰君安证券投资(香港)有限公司；Dream’ee (Hong Kong) Open-ended Fund Company；Hai Di Lao Holdings Pte. Ltd.",6,171019200.0,,0.2495,6.0,2026-06-05 00:00:00,产业方；长线基金,,,,,约60.0%用于拓展餐厅网络、扩大地理覆盖范围及加深市场渗透。约10.0%用于通过升级整个餐厅网络的技术及数字系统提升公司的信息技术能力。约10.0%用于品牌建设及进一步提高客户忠诚度。约10.0%用于对中国内地上游食品加工行业潜力公司的战略投资。约10.0%用于一般公司用途及营运资金。,公开认购强；一手中签极低；基石支持；产业方；长线基金,可小额/选择性参与；二级等首日浮筹释放,0.9444444444444444,补上市后0-180D行情、暗盘与卖点监控,港股IPO基石投资者.csv；港股IPO打新中签结果.csv；港股IPO首发信息一览.csv,59309.0,1748.0,0.0,61057.0,7843.874,1748.0,0.0,9591.874,37.0,52.0,0.0,89.0,6855.0,33136.0,0.0,39991.0,24292500,97364500.0,97364500.0,97364500.0,102232500.0,685446080.0,0.0000,685446080.0,是,87628000.0,87628000.0,4.99,否,68446080.0,3555.51,73,HKD,"发售以供认购,发售以供配售",2.0,,,0,4868000,0.0200000000,CNY,,,9736500.0,9736500.0,425.97,,,,,,2026/01/01,,
2658.HK,,2658.HK,天域半导体,天域半导体,已上市0-180D,,,,,,2025-11-27 00:00:00,2025-11-27 00:00:00,2025-12-02 00:00:00,2025-11-27 00:00:00,2025-12-04 00:00:00,2025-12-05 00:00:00,2025-12-05 00:00:00,主板,半导体产品；资讯科技业,信息技术,58.0,58.0,58.0,,50.0,,2929240000.0,1673100000.0,9.2610698192581,60.63,2.47,0.1,,广东原始森林私募证券投资管理有限公司及广发全球资本有限公司；Glory Ocean Innovation Limited,2,161521300.0,,0.0926,6.0,2026-06-05 00:00:00,上市公司关联,,,,,"约62.5%预计将于未来五年内用于扩张公司的整体产能,从而提升公司的市场份额及产品竞争力;约15.1%预计将于未来五年内用于提升公司的自主研发及创新能力,以提高产品(如8英吋多层结构超高压器件材料及超级结低阻材料)质量及缩短新产品(如8英吋键合工艺)的开发周期,从而更迅速地回应市场需求;约10.8%预计将用于战略投资及╱或收购,以扩大客户群、丰富公司的产品组合及补充公司的技术,从而实现公司的长远发展策略;约2.1%预计将用于扩展公司的全球销售及市场营销网络;约9.5%预计将用于营运资金及一般企业用途。",公开认购强；一手中签偏低；上市公司关联,一级可重点参与；若首日高开过多，二级等回踩确认,0.9444444444444444,补上市后0-180D行情、暗盘与卖点监控,港股IPO基石投资者.csv；港股IPO打新中签结果.csv；港股IPO首发信息一览.csv,45019.0,492.0,0.0,45511.0,14896.6317,492.0,0.0,15388.6317,110.0,1906.0,0.0,2016.0,8455.0,141870.0,0.0,150325.0,2784850,30070500.0,30070500.0,30070500.0,34581050.0,1744089000.0,0.0000,1744089000.0,是,27063450.0,27063450.0,2.47,否,70989000.0,2929.24,74,HKD,"发售以供认购,发售以供配售",10.0,,,0,4510550,1.0000000000,CNY,,,3007050.0,3007050.0,60.63,,,,,,2026/01/01,,
2693.HK,,2693.HK,金岩高岭新材,金岩高岭新材,已上市0-180D,,,,,,2025-11-25 00:00:00,2025-11-25 00:00:00,2025-11-28 00:00:00,2025-11-25 00:00:00,2025-12-02 00:00:00,2025-12-03 00:00:00,2025-12-03 00:00:00,主板,多种金属与采矿；原材料业,原材料,7.3,7.3,7.3,,500.0,,3686820000.0,124300000.0,42.9670781893,6876.17,2.01,0.0003,,平煤神马(香港)国际投资有限公司；香港创力赢泰投资有限公司；香港金源工贸有限公司；德高矿山科技有限公司,4,76219300.0,,0.42969999999999997,6.0,2026-06-03 00:00:00,产业方；主权/国资,,,,,"约70.8%将用于未来两年莫来石基铝矽系材料深加工项目,旨在提高耐火用莫来石材料的产能。约20.6%将用于建立矽铝新材料工程技术研究中心,从而显著提升公司的研发能力,以持续开发新产品。约0.6%将用于偿还公司若干银行贷款的本金总额及应计利息。约8.0%将分配至营运资金及一般企业用途。",散户极热/易拥挤；一手中签极低；基石支持；产业方；主权/国资,可小额/选择性参与；二级等首日浮筹释放,0.9444444444444444,补上市后0-180D行情、暗盘与卖点监控,港股IPO基石投资者.csv；港股IPO打新中签结果.csv；港股IPO首发信息一览.csv,158143.0,13756.0,0.0,171899.0,158143.0,13756.0,0.0,171899.0,33.0,6.0,0.0,39.0,10910.0,22860.0,0.0,33770.0,10441000,24300000.0,24300000.0,24300000.0,27945000.0,177390000.0,0.0000,177390000.0,是,21870000.0,21870000.0,2.01,否,53090000.0,3686.82,76,HKD,"发售以供认购,发售以供配售",0.03,,,0,3645000,1.0000000000,CNY,,,2430000.0,2430000.0,6876.17,,,,,,2025/12/28,,
2539.HK,,2539.HK,乐摩科技,乐摩科技,已上市0-180D,,,,,,2025-11-25 00:00:00,2025-11-25 00:00:00,2025-11-28 00:00:00,2025-12-01 00:00:00,2025-12-02 00:00:00,2025-12-03 00:00:00,2025-12-03 00:00:00,主板,非必需性消费,非日常生活消费品,27.0,40.0,40.0,1.0,100.0,,4040350000.0,182160000.0,,7324.29,6.78,0.008,,,,0.0,,0.0,,,,,,,,"约占所得款项净额的60.0%,将用于扩大公司的服务网点的覆盖范围及渗透率。约占所得款项净额的20.0%,将用于持续提升和迭代公司的技术。约占所得款项净额的10.0%,将用于提升公司的品牌知名度及曝光度。约占所得款项净额的10.0%,将用作运营资金及其他一般公司用途。",散户极热/易拥挤；一手中签极低,可小额/选择性参与；二级等首日浮筹释放,0.8888888888888888,补基石投资者明细,港股IPO打新中签结果.csv；港股IPO首发信息一览.csv,159958.0,13181.0,0.0,173139.0,2980.8191,2799.3554,0.0,5780.1745,33.0,7.0,0.0,40.0,7315.0,14178.0,0.0,21493.0,,5555600.0,5555600.0,5555600.0,5555600.0,222224000.0,0.0000,222224000.0,是,5000000.0,5000000.0,6.78,否,40064000.0,4040.35,75,HKD,"发售以供认购,发售以供配售",0.8,,,,,1.0000000000,CNY,,,555600.0,555600.0,7324.29,,,,,,2025/12/02,,
9609.HK,,9609.HK,海伟股份,海伟股份,已上市0-180D,,,,,,2025-11-20 00:00:00,2025-11-20 00:00:00,2025-11-25 00:00:00,2025-11-20 00:00:00,2025-11-27 00:00:00,2025-11-28 00:00:00,2025-11-28 00:00:00,主板,电子元件；工业,信息技术,14.28,14.28,14.28,,200.0,,2884800000.0,476160000.0,40.65339947225,5426.27,6.11,0.01,,汇兴丽海有限公司,1,216042120.0,,0.4267,6.0,2026-05-28 00:00:00,产业方；长线基金,,,,,所得款项净额的约82.0%预期将用于进一步扩大公司的产能;所得款项净额的约5.0%预期将用于提升公司的研发能力;所得款项净额的约3.0%预期将用于销售及营销活动;所得款项净额的约10.0%预期将用作营运资金及用于其他一般企业用途。,散户极热/易拥挤；一手中签极低；基石支持；产业方；长线基金,可小额/选择性参与；二级等首日浮筹释放,0.9444444444444444,补上市后0-180D行情、暗盘与卖点监控,港股IPO基石投资者.csv；港股IPO打新中签结果.csv；港股IPO首发信息一览.csv,151135.0,14668.0,0.0,165803.0,8972.5519,9333.5704,0.0,18306.1223,29.0,9.0,0.0,38.0,5515.0,38208.0,0.0,43723.0,15129000,37214600.0,35456000.0,30831400.0,35456000.0,506311680.0,25112808.0000,531424488.0,是,31910400.0,27748200.0,6.11,否,55264488.0,2884.8,77,HKD,"发售以供认购,发售以供配售",1.0,,,1758600,4624600,1.0000000000,CNY,,,3545600.0,3083200.0,5426.27,,,,,,2025/12/28,,
2685.HK,,2685.HK,量化派,量化派,已上市0-180D,,,,,,2025-11-19 00:00:00,2025-11-19 00:00:00,2025-11-24 00:00:00,2025-11-25 00:00:00,2025-11-26 00:00:00,2025-11-27 00:00:00,2025-11-27 00:00:00,主板,非必需性消费,通讯业务,8.8,9.8,9.8,1.0,500.0,,4949420000.0,29350000.0,,9366.28,15.07,0.006,,,,0.0,,0.0,,,,,,,,约55%将获分配用于提高公司的研发能力及改善公司的撮合服务的技术基础设施;约45%将获分配用于推广公司的业务模式。,散户极热/易拥挤；一手中签极低,可小额/选择性参与；二级等首日浮筹释放,0.8888888888888888,补基石投资者明细,港股IPO打新中签结果.csv；港股IPO首发信息一览.csv,146963.0,12364.0,0.0,159327.0,146963.0,12364.0,0.0,159327.0,38.0,2.0,0.0,40.0,13310.0,5070.0,0.0,18380.0,,15097500.0,13347500.0,13347500.0,15349500.0,130805500.0,17150000.0000,147955500.0,是,12012500.0,12012500.0,15.07,否,118605500.0,4949.42,78,HKD,"发售以供认购,发售以供配售",0.6,,,1750000,2002000,0.0001000000,USD,,,1335000.0,1335000.0,9366.28,,,,,,2025/12/24,,
2788.HK,,2788.HK,创新实业,创新实业,已上市0-180D,,,,,,2025-11-14 00:00:00,2025-11-14 00:00:00,2025-11-19 00:00:00,2025-11-20 00:00:00,2025-11-21 00:00:00,2025-11-24 00:00:00,2025-11-24 00:00:00,主板,铝；原材料业,原材料,10.18,10.99,10.99,1.0,500.0,,5550420000.0,6124600000.0,43.182260869565,447.2,19.85,0.1,,"HHLR Advisors, Ltd.；中国宏桥集团有限公司；泰康人寿保险有限责任公司；Mercuria Holdings (Singapore) Pte. Ltd.；Glencore International AG；TURQUOISE HIME, L.P.；Investcorp Verdant Holdings Limited；Integrated Core Strategies (Asia) Pte. Ltd.；Jane Street Asia Trading Limited；Brilliant Partners Fund LP及China Core Fund；富国资产管理(香港)有限公司及富国基金管理有限公司；广发基金管理有限公司及广发国际资产管理有限公司；柏骏资本管理(香港)有限公司；中国太保投资管理(香港)有限公司；宝达投资(香港)有限公司；景林资产管理香港有限公司；上海景林资产管理有限公司及CICC Financial Trading Limited；Cephei Capital Management (Hong Kong) Limited",18,2728795020.0,,0.496,6.0,2026-05-24 00:00:00,产业方；长线基金；主权/国资；上市公司关联,,,,,"约50.0%预期将用于拓展海外产能,包括建设一家电解铝冶炼厂以及购买及安装生产设备;约40.0%预期将用于公司的绿色能源项目,包括建设绿色能源发电站(特别是风力发电站及太阳能发电站第二期建设)以及购买及安装其所用设备;约10.0%预期将用于营运资金及一般公司用途。",公开认购强；一手中签偏低；基石支持；产业方；长线基金；主权/国资；上市公司关联,可小额/选择性参与；二级等首日浮筹释放,0.9444444444444444,补上市后0-180D行情、暗盘与卖点监控,港股IPO基石投资者.csv；港股IPO打新中签结果.csv；港股IPO首发信息一览.csv,132968.0,12260.0,0.0,145228.0,39591.9357,12260.0,0.0,51851.9357,33.0,125.0,0.0,158.0,3255.0,207000.0,0.0,210255.0,248298000,575000000.0,500000000.0,500000000.0,575000000.0,5495000000.0,824250000.0000,6319250000.0,是,450000000.0,450000000.0,19.85,否,194650000.0,5550.42,79,HKD,"发售以供认购,发售以供配售",10.0,,,75000000,75000000,0.0000050000,USD,,,50000000.0,50000000.0,447.2,,,,,,2025/12/19,,
2579.HK,,2579.HK,中伟新材,中伟新材,已上市0-180D,,,,,,2025-11-07 00:00:00,2025-11-07 00:00:00,2025-11-12 00:00:00,2025-11-13 00:00:00,2025-11-16 00:00:00,2025-11-17 00:00:00,2025-11-17 00:00:00,主板,商品化工；原材料业,原材料,34.0,37.8,34.0,0.0,200.0,,7636240000.0,3432609775.0,46.794316198637,27.9,4.08,0.1,,贵州省新型工业化发展股权投资基金合伙企业(有限合伙)；宝达投资(香港)有限公司；中创新航科技集团股份有限公司；东圣先行科技及国泰君安证券投资(香港)有限公司；NR 1 SP；上海高毅及华泰资本投资有限公司；湖南兴湘新兴产业投资基金合伙企业(有限合伙)；蓝思国际(香港)有限公司；欣旺达财资(香港)有限公司,9,1658233150.0,,0.46620000000000006,6.0,2026-05-17 00:00:00,产业方；长线基金；主权/国资；上市公司关联,,,,,约50.0%将用于扩大生产及供应链能力;约40.0%将用作新能源电池材料的研发及数字化推进;约10.0%将用作营运资金及其他一般企业用途。,一手中签偏低；基石支持；产业方；长线基金；主权/国资；上市公司关联,一级可重点参与；若首日高开过多，二级等回踩确认,0.9444444444444444,补上市后0-180D行情、暗盘与卖点监控,港股IPO基石投资者.csv；港股IPO打新中签结果.csv；港股IPO首发信息一览.csv,39925.0,316.0,0.0,40241.0,13475.2832,316.0,0.0,13791.2832,80.0,2791.0,0.0,2871.0,3015.0,78056.0,0.0,81071.0,48596000,104225400.0,104225400.0,104225400.0,119859200.0,3543663600.0,0.0000,3543663600.0,是,93802800.0,93802800.0,4.08,否,111053825.0,7636.24,80,HKD,"发售以供认购,发售以供配售",10.0,,,0,15633800,1.0000000000,CNY,,,10422600.0,10422600.0,27.9,,,,,,2025/12/12,,
